19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,86
-0.00390625,-0.007612763,0.012779693,0.016047865,0.001585027,-0.012259248,0.010831616,0.021794399,0.01338269,0.023760061,-0.005270952,0.009054716,0.022402895,-0.011911864,0.011516814,0.014038568,0.002906434,0.001309181,0.008453835,-0.00011603,0,0.012352448,-0.013927029,-0.007374325,0.016041069,0.014664427,-0.00149823,-0.001443284,-0.007730583,-0.007678688,0.012240037,0.006537885,-0.00221076,0.016394702,4
-0.00390625,-0.015549756,-0.010920286,0,0.008568077,-0.021315152,-0.00932829,0.007857541,-0.01338269,0.032814483,-0.008630598,-0.017161055,0.026541942,0.0138586,-0.005530953,-0.03507401,0.017654637,0.012239503,-0.025820219,0.008245142,0.017778453,0.009948356,0.006882475,-0.008778339,0.026424125,0.016775513,0.04125997,0.028409351,-0.006567115,-0.009803719,0.001793043,-0.003433594,0.008581819,0.011183472,4
-0.0078125,-0.015213156,0.005935883,0.0098502,5.03E-05,-0.012286578,0.005715866,0.016710546,-0.004721768,0.050242967,0.000271813,0.011064362,0.049933905,-0.0097549,0.018247083,-0.008966754,0.008960097,0.009351694,0.005524118,0.005932897,0.014014492,0.011428036,-0.005017218,0.002464855,0.018728355,0.023757429,0.01891931,0.002354181,-0.03148048,-0.026190246,0.005327122,0.005015398,-0.005303489,0.015920173,4
0.00390625,-0.003631093,0.009176165,0.004946307,-0.005206991,-0.003813891,0,0.00336089,0,-0.000540872,-0.003852425,-0.003785535,-0.003844687,0,0.001928883,0.005521618,-0.00047758,0,0,-0.002857193,0.001929322,0.002611708,-0.003415836,-0.007411583,0,-0.0038417,0,0,0.000601898,0,0.005215952,0,-0.005400677,0.003196372,4
-0.00390625,-0.007806862,0,-0.012352584,-0.012259601,0.000860822,-0.008711409,-0.010693234,0.002001081,0.043102691,0.005134133,0.009492838,0.03718138,-0.008099762,0.009914994,-0.01117464,0.01559581,0.000968945,-0.002401518,0.017298295,0.019451877,0.021381679,0.012143767,0.021043502,0.003290849,0.0045518,-0.004203358,-0.008724293,-0.039801283,-0.03226667,-0.020984004,-0.015304225,-0.020640261,-0.015940842,4
-0.0078125,0.007960487,-0.028346428,-0.017218182,0.012145353,-0.013146368,-0.00871106,0.005345126,0.029638447,0.038725615,-0.001355815,0.007934579,0.033415127,0.006340692,-0.007376429,-0.010685102,0.034833395,0.009355489,-0.002292842,0.007102242,-0.007451384,0.019848687,0.00244982,0.006249015,0.011594472,0.005279493,-0.019642092,-0.010292746,-0.027008731,-0.028348573,-0.033299555,-0.015577001,-0.004395229,-0.000894083,4
0,-0.020363742,-0.01069856,-0.014751127,-0.005227888,0.007362406,-0.025244245,-0.034854555,0.010699825,0.033065452,-0.001982789,0.026797408,0.044961937,-0.019250965,0.002792715,-0.002998255,0.027490684,-0.01806964,-0.007198231,0.046647793,0.015654273,0.023187372,0.030614606,0.05804165,0.001729737,0.011515414,-0.018769258,-0.025679967,-0.031474302,-0.032838531,-0.033168394,-0.046239466,-0.022721368,-0.05566496,4
-0.00390625,0.01171626,0.003037781,0.008666666,0.00696466,-0.01412579,-0.008716266,0.007361375,-0.003118802,0.086192765,0.052881125,0.022378978,0.068953324,0.015594348,0.030015238,-0.02880199,0.027323003,0.003501119,-0.015264236,0.039140525,0.03744812,0.037749543,0.01930983,0.039724151,0.02259667,0.02448077,0.025614134,0.001542129,-0.063566591,-0.043177629,-0.013987454,-0.021775585,-0.015105065,-0.003022684,4
0,0.00390543,-0.012257246,-0.028383681,-0.015711955,0,-0.01231586,-0.012046661,0.028679814,0.090677526,0.015935964,0.011546631,0.097271354,0.055654667,-0.002654669,-0.008481412,0.060307355,0.020665175,-0.027796029,0.041702862,0.03128982,0.057722716,0.034977702,0.050794717,0.033666314,0.033637052,-0.002961813,0.024137838,-0.055807927,-0.061637209,-0.034854654,-0.0162447,-0.021482923,-0.013594287,4
0,0,0,0,0,-0.00380547,-0.003597811,0,-0.003185744,-0.007766689,4.06E-05,0,-0.007743008,-0.005247429,-0.001394795,-0.001622207,0.001940982,-0.006715751,-0.001708298,0.003330604,0.003585728,0.000961448,0,0,0,-0.000742162,0.00498575,-0.001559336,0.007689349,0.006584843,0.001793689,-0.005354364,0.002246782,-0.002437795,4
-0.01171875,-0.0079487,0.012257246,-0.001035476,-0.012069006,0.013566307,-0.011737751,-0.021982342,-0.071492443,0.134920277,0.166490214,0.023106987,0.120592144,0.073293306,0.031160576,-0.036932733,0.056358384,0.028133803,-0.028206105,0.042960785,0.138728415,0.074026752,0.043820072,0.07015164,0.042548451,0.032164269,0.113398516,0.010282369,-0.089795541,-0.085717228,-0.022588673,-0.027480147,-0.033138897,-0.03328975,4
-0.01171875,-0.00013786,-0.005327573,-0.014995315,-0.00873202,0.014530563,0.007218875,-0.004480389,0.16723505,0.067189636,-0.088988964,0.085490231,0.074142978,-0.024455847,0.012678155,0.017910805,0.031471322,0.009095375,0.026415748,0.039677294,-0.125025629,0.036346719,-0.015683469,0.062988272,0.040315614,0.050606503,-0.12545072,-0.043613666,-0.026740911,-0.02251718,-0.005272629,-0.004008309,0.002298853,-0.014469319,4
0.015625,-0.015485431,-0.00833548,-0.001975554,0.003452619,-0.015796646,-0.016512535,-0.006288721,-0.075830187,0.046683553,0.109849929,-0.117597443,0.04913058,0.145659354,-0.021729658,-0.01118196,0.09010651,-0.022539703,-0.029264055,0.082598767,0.149431168,0.079395753,0.170720637,0.064124438,0.088455834,0.087613134,0.160074865,0.199824082,0.041253767,0.039690803,0.000184003,0.007358308,0.001759262,0.013031489,4
-0.015625,0.011855716,-0.010083634,-0.01872833,-0.006899305,-0.018650906,-0.003026667,0.017394056,0.023759905,0.057127846,0.025675091,0.024402913,0.047024716,0.026187939,-0.032319498,0.01422839,0.077718404,-0.019158814,0.006742221,0.069937787,0.054043735,0.078111994,0.038770973,0.063578214,0.096813335,0.087121239,0.07190903,0.062246937,0.041415748,0.038298214,0.008549196,0.004112816,0.020445901,0.023749894,4
-0.00390625,0.011642046,0.009335252,0.017025046,0.010584022,-0.008445661,-0.010206958,-0.002049405,0.017953891,0.038680941,0.01259143,-0.000642182,0.04622524,0.038111645,-0.015011095,0.026079116,0.054609114,-0.030282134,0.052755688,0.087010866,0.053958004,0.071244737,0.085298962,0.08501131,0.084768745,0.096308034,0.060210625,0.090851869,0.045914707,0.050135943,0.022504618,0.003372252,0.017271368,0.011612404,4
0,-0.003905647,0.000689725,0,-0.001852739,0,0.001493351,0.002049405,0,0.00389682,0.003554815,0,0,0,0.002359043,0,0,0,0,0,-0.000931915,-0.000759725,0,0,0,0,0,0,-0.003829536,0,0,0,-0.002242933,0,4
0.00390625,-0.007649999,-0.000777841,-0.00834322,-0.010564574,0.029912365,0.036171063,0.008698662,-0.047521279,0.034814084,0.07132395,-0.062935871,0.02999874,0.078106072,-0.037383124,0.121070744,0.11043918,-0.023802824,0.082442116,0.04622056,0.153405284,0.106737428,0.142806313,0.080552208,0.119322817,0.100879652,0.158004458,0.154979041,0.083666409,0.071995748,0.008734375,0.044051932,0.003013086,0.017788794,4
0.015625,-0.000161285,-0.011450044,-0.008681826,0.001657012,-0.004547167,0,-0.001320275,-0.086051952,0.034605881,0.109910679,-0.019907946,0.029832073,0.041061416,-0.027880312,0.156224305,0.091234998,-0.030278039,0.108075988,0.098554199,0.167897129,0.082117791,0.108802926,0.089068958,0.143221291,0.141663764,0.221683201,0.15434934,0.108406335,0.111907084,0.047134617,0.046640061,0.054393704,0.04135442,4
-0.00390625,-0.00406164,0.008474703,0.022021266,0.012195716,0.010644778,0.013927747,0.002941263,0.039166908,0.015829847,-0.020134505,0.027614146,0.009820472,-0.022091974,-0.023030032,0.026955404,0.069458588,-0.048952087,0.051649233,0.083865579,0.04032221,0.079521428,0.070543944,0.098195647,0.168267977,0.167495044,0.129315887,0.135941209,0.151632132,0.157985123,0.087845701,0.070268246,0.075347453,0.056355408,4
0.00390625,0.003946424,0.017474892,0.034430424,0.01920559,0.001640769,0.018269624,0.013495115,0.028701096,0.008547546,-0.000607833,0.068079639,0.000738496,-0.053755877,-0.012742942,0.034397189,0.073677776,-0.008033452,0.016411328,0.087872244,0.069461886,0.097015162,0.020372924,0.088531927,0.149257597,0.141417637,0.132084441,0.075921241,0.139657579,0.136680883,0.068728579,0.04529617,0.053705661,0.03744617,4
-0.00390625,-6.91E-05,-0.015307978,-0.016034742,-0.001736622,-0.012285547,-0.021030551,-0.008733361,-0.009900442,-0.000979527,0.008239412,0,0,0.00591402,-0.037246794,0.11547765,0.110823051,-0.017231499,0.111850942,0,0.110704801,0.099195328,0.112474431,0,0.11513002,0,0.128800554,0.109925792,0.117839759,0.105392929,0.003005891,-0.015600769,0.017991117,-0.004859136,4
0,6.91E-05,0,-0.003682273,-0.003501571,0,0.003659477,0.003465892,0,0,0,0,0,-0.003656187,-1.53E-05,0.003716665,0.00377671,4.25E-05,-0.007119546,0,0.003885056,0.003864233,-0.007721053,0,0.003883427,0,0.003813231,0,0.003858638,0.003860934,0,0.007034193,0,0.006684676,4
0,0.024160291,0.003050733,0.007642047,0.00711062,-0.007686477,0.0193381,0.02967347,0.004565817,0.0680426,0.05910505,0,0,0.043249695,0.022824968,0.114390941,0.119322093,-0.007854748,0.076941751,0,0.121656282,0.127067925,0.074038029,0,0.098775723,0,0.087784071,0.057160358,0.029129331,0.007722506,-0.021365872,-0.006903526,-0.020759425,0.006088102,4
-0.015625,-0.024160291,-0.022158098,-0.027924754,-0.006903307,-0.022284535,-0.061397367,-0.040054943,-0.081927384,0.08884344,0.13650631,0,0,0.194178537,0.027221639,0.217337624,0.129104264,-0.004673463,0.276194892,0,0.189664925,0.109363362,0.264317421,0,0.091454695,0,0.144573387,0.201412085,0.001137868,0.003277618,-0.042134096,-0.077106286,-0.021981166,-0.056773356,4
0.0078125,0.007863504,0.004651811,-0.013946807,-0.016715716,-0.00842147,-0.022775974,-0.011456053,0.094288238,0.036477746,-0.069699835,0.017007319,0.040048054,0.018477647,0.024650261,0.007989274,0.087235525,0.011635923,0.071664677,0.086849106,0.002970462,0.092219506,0.066795484,0.082849578,0.032377306,0.029163911,-0.072631501,0.007077965,-0.004390592,-0.011588181,-0.048722427,-0.059316935,-0.050383591,-0.047094152,4
0.03515625,0.078522745,-0.026911466,-0.092320688,-0.051094129,0.003788121,-0.064568074,-0.054265395,-0.056391129,-0.036477746,0.028973538,0.050392776,-0.050204871,-0.064824511,0.072610129,0.166912578,0.124103525,0.053992114,0.00793972,0.069515915,0.154978425,0.102533094,0.030410481,0.081175131,-0.040140354,-0.037194114,0.024440568,-0.058279537,-0.003351272,0.012765068,-0.132392101,-0.086893113,-0.089117287,-0.069217781,5
0.046875,0.133699906,-0.052362083,-0.131049202,-0.037338741,-0.082492428,-0.138870473,-0.01850314,-0.004188973,-0.098660236,-0.048385692,-0.00268353,-0.130690762,-0.060239982,0.1289269,0.084513521,0.089848685,0.117999194,0.046048194,0.039831246,0.051395688,0.046959182,-0.019034948,-0.030122825,-0.138905076,-0.180146081,-0.100202219,-0.131381238,-0.040271099,-0.050776509,-0.17195924,-0.173596951,-0.084310271,-0.056077575,5
0,0,-0.003877996,-0.003355182,0,0,0.00183134,0.002870317,0,0,0,-0.001102695,-0.000327634,-0.00350859,0.002521887,0.003818963,0.003819282,-0.003089768,0.000623415,0,0,0,0.000407676,0,0.003883073,0.003877657,0.003819765,0.002764617,0.003872884,0.004468904,0,0.003197842,0.00261977,0.002687473,5
0.01953125,0.042483024,-0.119349274,-0.160701406,-0.018932341,-0.136024061,-0.173919424,-0.037634136,-0.033351156,-0.163742602,-0.089988628,-0.089401334,-0.145932973,-0.012982062,0.132079196,0.08847114,0.049529934,0.197950692,0.167169882,0.071609898,-0.020893299,-0.062410553,0.033856198,-0.061029825,-0.194464891,-0.165484372,-0.12550486,-0.064639894,-0.028827972,-0.021698329,-0.183804408,-0.192047792,-0.05587076,-0.069033402,5
-0.05859375,-0.148616045,-0.163586224,-0.164439896,-0.079152248,-0.152142548,-0.155061643,-0.067226516,-0.010089014,-0.128398743,-0.075304998,0.078267445,-0.06498473,-0.143041672,0.127265197,0.053675437,0.033954892,0.1220196,-0.011175569,0.074809641,-0.126638026,-0.149527608,-0.187088266,-0.100291276,-0.130224642,-0.057501242,-0.098484421,-0.16453374,-0.003169203,0.010126583,-0.14638266,-0.134028748,-0.057549434,-0.049306226,5
0.01171875,0.030096299,0.045984952,-0.077466593,0.126161415,0.144569877,-0.065289838,0.181013979,0.006820423,-0.187983461,-0.112655439,-0.074567338,-0.172363548,-0.073892228,0.047984851,-0.144732623,-0.144554948,0.010619287,-0.054536684,-0.1320567,-0.438603051,-0.434222202,-0.409983478,-0.487118463,-0.154139491,-0.152391694,-0.136193105,-0.060916383,0.032543632,0.018176665,-0.010784788,0.001566321,0.209129876,0.258991533,5
0,0.016343549,0.139089955,-0.021316156,0.073472284,0.101389774,-0.046484804,0.009715134,-0.005585827,-0.173579802,-0.094333118,-0.035019814,-0.189363586,-0.077120481,0.015851411,-0.161426171,-0.163748659,0.027285144,-0.107306181,-0.147628699,-0.304420175,-0.301161103,-0.211291981,-0.251625242,-0.165215806,-0.166386656,-0.153939847,-0.10729748,0.008793339,0.023562649,0.002390716,-0.012007645,0.126337411,0.072312359,5
0.02734375,0.066097018,0.126189877,-0.018631922,-0.006923135,0.091673134,-0.015356358,-0.050437503,-0.002541639,-0.121005459,-0.026059263,0.011822745,-0.11279624,-0.011569384,0.083229081,-0.010219395,-0.020803545,0.107561818,-0.027722612,-0.018240745,-0.133289712,-0.134618441,-0.121092123,-0.109967925,-0.12574301,-0.127417609,-0.092236831,-0.122451432,-0.0049122,-0.009573807,-0.0466784,-0.065698262,0.053264048,-0.007831167,5
0,0,-8.49E-05,-0.000135282,0.005513717,-0.00339384,-0.000243662,-0.002465317,0,0,0,0,0,0,0,0,0,-0.003447051,-0.003901193,-0.003865928,0.000692402,0.001230629,-1.10E-05,-0.0005847,0,0,0,0,0,0,0,0.002216826,0.002328629,-0.002355066,5
-0.03515625,-0.039001432,-0.035205754,-0.013790793,-0.053585697,-0.014386621,0.016285616,-0.041535389,0,-0.065487615,0.00566788,0.285892097,0.226537775,0.005235642,0.023255504,-0.042192204,-0.045495584,0.043261584,-0.008637585,0.281163791,-0.008289469,-0.012145054,0.008343983,0.295746434,-0.069256989,0.221980593,-0.064553128,-0.055349434,-0.002092309,-0.008372295,-0.040614051,-0.038774914,-0.067086403,-0.068248444,5
-0.0546875,-0.151616548,-0.051135852,0.016103539,-0.099631701,-0.053353663,-0.009517315,-0.099614219,-0.015524911,0.006887247,-0.001724835,0.000534495,-0.000194022,-0.010129981,0.051118987,0.080088407,0.063582706,-0.019123953,0.003477517,0.000469728,0.129950261,0.101795783,0.075442117,0.061588497,-0.002852809,-0.009419927,-0.000471193,-0.003340132,-0.008547717,-0.01085581,-0.070494055,-0.021886035,-0.152709805,-0.101142696,5
0.00390625,0.042525264,-0.01899538,0.0172103,-0.007884037,0.001194067,0.00629618,0.008313481,-0.01840127,-0.03846885,-0.017174203,-0.024265618,-0.033117553,-0.036404996,0.062926104,0.029534942,0.019099701,-0.006906069,-0.014723388,-0.034408557,0.048224273,0.043359277,-0.01803117,-0.035037739,-0.05589662,-0.068188769,-0.051665227,-0.058979425,-0.015550805,-0.035291902,-0.027006071,-0.026511779,-0.034107975,-0.034249247,5
-0.0234375,-0.051795029,-0.007649018,-0.007978298,-0.021020883,0.004257127,0.003707595,-0.033142516,-0.010729574,-0.123383857,0.003875835,-0.007829193,-0.129811285,0.006716404,-0.006610565,-0.115222319,-0.127953472,0.034933263,-0.104703691,-0.109485397,-0.108162797,-0.121270013,-0.099710349,-0.107542108,-0.130193485,-0.133007466,-0.109805593,-0.126669462,-0.003499736,0.000492478,-0.020884584,-0.017338517,-0.027528561,-0.041463245,6
0.00390625,0.042129176,0.023095553,-0.003602966,0.017833067,-0.001724501,-0.001154,0.014009267,0.000983045,-0.117635258,0.064977729,-0.009173911,-0.131027056,0.039101669,0.033537578,-0.084166302,-0.093288715,0.045992966,-0.081865463,-0.090101656,-0.107055212,-0.112343526,-0.092316869,-0.095846785,-0.115710629,-0.102407717,-0.085745568,-0.085034973,0.010533368,0.032771788,-0.017950695,0.000635656,0.002712855,0.015511224,6
0,0,0,-0.003597259,-0.003413807,0.003730149,0.004740163,0.002864485,0.003504441,0,0.001290424,0,0,0,0.003551657,0,0.003815699,0.003553024,0.003897705,0.003873284,0,0.00376618,0,0,0.003854375,0,0,0,0.003889539,0,0,-0.001866407,0,0,6
