,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,"(1.31640625, 1.98046875)","(1.4765625, 2.3515625)","(1.08203125, 2.359375)","(0.73828125, 2.828125)","(0.46875, 3.25390625)","(1.87890625, 2.36328125)","(2.40234375, 2.86328125)","(2.76171875, 3.43359375)","(1.40234375, 3.046875)","(1.10546875, 3.02734375)","(1.3515625, 3.8359375)","(1.80078125, 3.0390625)","(2.0078125, 2.97265625)","(1.92578125, 3.87890625)","(1.265625, 1.9140625)","(1.4140625, 1.91015625)","(None, None)","(1.58984375, 1.98828125)",2.29296875,1.6644338274080808,0.5039213902764249,1.0845736714617984,0.5812836011793211,0.674096979878452,1.3874172976478634,0.7238693365561564,0.8452135743870451,0.7906948616614455,0.2975167816301502,0.9099550475032063,0.8490951209458587,0.21742062578243354,0.9562736159257061,0.6758264074507687,1.057411124460497,1.0387761000970386,0.883650390536502,0.9471508467833939,0.41774965051788193,1.1797457042760582,0.4094115262807857,1.1218760880913943,1.8558017793235961,1.9938412253816125,1.0679147412276178,1.209329829986556,1.0698633295637872,1.1641477003215968,1.5297595185421506,2.0495122561920067,1.0260358832853083,1.399506400150603,0
1,"(1.29296875, 1.94921875)","(1.46875, 2.28125)","(1.07421875, 2.296875)","(0.7265625, 2.75390625)","(0.47265625, 3.18359375)","(1.87890625, 2.2890625)","(2.390625, 2.76953125)","(0.005767822265625, 0.009185791015625)","(1.390625, 2.921875)","(1.13671875, 3.0)","(1.34765625, 3.8359375)","(1.8203125, 2.91796875)","(2.02734375, 2.94921875)","(1.921875, 3.87109375)","(1.2421875, 1.875)","(1.390625, 1.87109375)","(1.17578125, 1.921875)","(1.5703125, 1.93359375)",0.466888427734375,1.6641358551906902,0.4990989194992437,1.071516487510954,0.5742320364109138,3.6478830588612388,2.9506754104144752,0.7019304088213625,0.8621404368271448,0.9150718919204176,0.2656537208737391,0.9278885562671643,0.9585208432951523,0.20937645755089682,0.9545487573079361,0.6889743601508785,1.0914107238634145,3.428351016155149,3.567991456199064,4.311125119992698,0.47832027262402854,1.2476173581133059,0.4052910858356158,1.1971493239802,1.8875111560618159,2.022158892598221,1.0623348332101148,1.2406879706940823,0.9775463793744648,1.102981411069136,1.4820911707048423,2.3282212331103556,0.9840416722351307,1.3703145043457405,0
2,"(1.29296875, 1.921875)","(1.47265625, 2.2421875)","(1.0703125, 2.25390625)","(0.7265625, 2.70703125)","(0.46484375, 3.15234375)","(1.8828125, 2.25)","(2.41015625, 2.73046875)","(2.75390625, 3.265625)","(1.40234375, 2.875)","(1.1640625, 2.96875)","(1.34375, 3.8359375)","(1.83984375, 2.88671875)","(2.046875, 2.8515625)","(1.92578125, 3.87109375)","(1.23828125, 1.83984375)","(1.39453125, 1.8359375)","(1.1796875, 1.88671875)","(1.56640625, 1.89453125)",2.2890625,1.683756880147877,0.5165267919070728,1.0834123631530206,0.5687585851000405,0.6360473837805345,1.338020351831041,0.7134014650886449,0.8856081288089558,0.9627222374316033,0.2560605721339435,1.026697455931213,0.9881191196061586,0.20999500087055645,0.9776634419185687,0.7229201376297557,1.113452563573377,0.9894848155456012,0.8193539786824816,1.0258574086351195,0.5098067811451339,1.286603952832927,0.3829320604110147,1.239211253681147,1.914736010330879,2.0493670719292365,1.054781535159799,1.196951745662837,0.959380089563047,1.1090517244651228,1.4831872303763818,1.9849439391091754,0.9681355157998931,1.3791054211681253,0
3,"(1.29296875, 1.921875)","(1.47265625, 2.24609375)","(1.0703125, 2.2578125)","(0.7265625, 2.70703125)","(0.46484375, 3.15234375)","(1.8828125, 2.25)","(2.4140625, 2.73046875)","(2.7578125, 3.26953125)","(1.40234375, 2.86328125)","(1.1640625, 2.96484375)","(1.34375, 3.8359375)","(1.84375, 2.87890625)","(2.046875, 2.84765625)","(1.92578125, 3.8671875)","(1.23828125, 1.83984375)","(1.39453125, 1.8359375)","(1.1796875, 1.88671875)","(1.56640625, 1.89453125)",2.29296875,1.6876627525682524,0.5165267919070728,1.0801752471025825,0.5656514367095362,0.6393375019551489,1.3435285518836444,0.7162937820661035,0.8894334820239862,0.9744195237181597,0.2590229632828188,1.026697455931213,0.9916798652176644,0.20551478809321727,0.9810521795023188,0.7239220333375429,1.113452563573377,0.9940312593330504,0.8266865455124148,1.0244359395006721,0.5078125,1.286603952832927,0.3854342619857503,1.2371532224034034,1.914736010330879,2.0456520678777466,1.0509046744427513,1.1939202471859773,0.9477386866452495,1.1042050528901437,1.4831872303763818,1.9904634083745738,0.9681355157998931,1.382271698628068,0
4,"(1.2890625, 1.8828125)","(1.48046875, 2.1875)","(1.08984375, 2.2109375)","(0.7265625, 2.66015625)","(0.45703125, 3.10546875)","(1.87890625, 2.1875)","(2.41796875, 2.671875)","(2.76953125, 3.23828125)","(1.4140625, 2.78515625)","(1.1796875, 2.921875)","(1.33984375, 3.8359375)","(1.87890625, 2.78515625)","(2.0390625, 2.91015625)","(1.921875, 3.87109375)","(1.23046875, 1.8046875)","(1.390625, 1.79296875)","(1.16796875, 1.85546875)","(1.55859375, 1.84765625)",2.3125,1.6914468456444693,0.5205288823713939,1.0957361988101024,0.5777289606321679,0.6666425064795317,1.3774447814618787,0.7247120252426131,0.9279872188345659,1.0533990973050646,0.2713367966689415,0.9680567075654711,1.0867872686882252,0.2031625566241538,1.0092120248653464,0.7456129831910956,1.1458370324277412,0.9992673097074676,0.80078125,1.0578150964702255,0.523277144280698,1.3261129059974965,0.44760239095722554,1.2977806513970784,1.9537850447212872,2.0865555322727003,1.0448032204828095,1.2719808098647016,0.9109606155943639,1.0780259238896461,1.4789064563523364,2.0072576446368626,0.9595152711989854,1.3773340009581236,0
5,"(1.2890625, 1.84375)","(1.49609375, 2.125)","(1.125, 2.125)","(0.72265625, 2.60546875)","(0.45703125, 3.05078125)","(1.8828125, 2.14453125)","(2.4140625, 2.61328125)","(0.0073394775390625, 0.008544921875)","(1.37890625, 2.69140625)","(1.1875, 2.94140625)","(1.328125, 3.8359375)","(1.89453125, 2.64453125)","(2.0390625, 2.99609375)","(1.92578125, 3.8671875)","(1.23046875, 1.76953125)","(1.3828125, 1.7578125)","(1.16796875, 1.80859375)","(1.55859375, 1.80078125)",0.4496917724609375,1.6914242926289407,0.5185169845639099,1.1416011448085206,0.6266823061892086,3.5464019859426,2.842505347737394,0.7084865030471647,0.9055172819176686,1.1456572426245666,0.31485925830291617,0.8784286897014606,1.2230555458212282,0.38011244866856503,0.9894462624367227,0.7386118638036913,1.1727210487593054,3.241900169361508,3.6129415218667558,4.309239072045343,0.5735274324915178,1.3713663813704655,0.5358828324888286,1.345622332933957,1.9925704288838826,2.1212520083685984,1.102344857370103,1.3749167677223457,0.8524042571328025,1.003913849679406,1.4660151566246253,2.23847974864241,0.9492267875174114,1.3630125988876856,0
6,"(1.29296875, 1.77734375)","(1.484375, 2.07421875)","(1.09765625, 2.1015625)","(0.7265625, 2.546875)","(0.453125, 3.0078125)","(1.875, 2.0703125)","(2.4140625, 2.546875)","(2.74609375, 3.0703125)","(1.390625, 2.63671875)","(1.203125, 2.93359375)","(1.328125, 3.84765625)","(1.91015625, 2.5859375)","(2.046875, 3.04296875)","(1.92578125, 3.875)","(1.23046875, 1.703125)","(1.38671875, 1.6953125)","(1.1640625, 1.7421875)","(1.55859375, 1.7421875)",2.29296875,1.6875,0.535939777691953,1.1120744555678646,0.579666968133697,0.6198641523614771,1.3261992012096306,0.7195138604033282,0.922569918166775,1.2125493305042274,0.3511282039725661,0.8407970606904053,1.2891571934916433,0.47704253487307086,1.0082741796203365,0.7536633352177632,1.2128324387210554,0.9661317945970156,0.6997532000753015,1.149101636197817,0.6137289369158118,1.4331466434938933,0.6171998614268416,1.4150387255218715,2.070610974946842,2.1910302150632956,1.1597352982099245,1.4731535135260216,0.8649058525579894,1.0172238016755764,1.4897620176191313,1.9450810919089112,0.9555073964996948,1.359790256258525,0
7,"(1.28125, 1.625)","(1.484375, 1.921875)","(1.10546875, 1.94140625)","(0.72265625, 2.421875)","(0.4609375, 2.87109375)","(1.86328125, 1.921875)","(2.39453125, 2.37890625)","(2.75, 2.9296875)","(1.40625, 2.53125)","(1.19921875, 2.94140625)","(1.328125, 3.84375)","(1.90234375, 2.484375)","(2.04296875, 3.0625)","(1.92578125, 3.87109375)","(1.22265625, 1.54296875)","(1.37109375, 1.546875)","(1.16015625, 1.59375)","(1.5546875, 1.578125)",2.2890625,1.6724270773643801,0.5198982491345061,1.1312556651273895,0.614325345303946,0.6555288075882898,1.3423696125724138,0.7007882176353727,0.911504835123284,1.314823092900714,0.459445413396004,0.8170414693853137,1.3869167992377238,0.5949822738956179,1.004544422646561,0.7416219062014097,1.3031018152164138,0.9575094468569553,0.7193972119996105,1.2512323027282444,0.7049996710161023,1.5454193356016879,0.7686979943029073,1.5640812311565695,2.219245103210774,2.3367408213183647,1.3189596434370632,1.6268440933603818,0.914830073019028,1.060322043963089,1.4918653529877663,1.9645447399222675,0.9731581285505776,1.3445332927788085,0
8,"(1.29296875, 1.51171875)","(1.4921875, 1.8359375)","(1.11328125, 1.8515625)","(0.73046875, 2.3359375)","(0.46484375, 2.7890625)","(1.859375, 1.8359375)","(2.3984375, 2.30859375)","(2.74609375, 2.83984375)","(1.4375, 2.46484375)","(1.1953125, 2.94921875)","(1.32421875, 3.85546875)","(1.90625, 2.43359375)","(2.05078125, 2.96484375)","(1.921875, 3.87890625)","(1.234375, 1.4375)","(1.37890625, 1.43359375)","(1.16796875, 1.48828125)","(1.55859375, 1.46484375)",2.28125,1.6681928640419923,0.5252417598116128,1.139902382402217,0.6173852531290733,0.6348948185834111,1.3394393978044041,0.7169325697513766,0.9153719920278655,1.395231354373375,0.5415477133007304,0.9231072934363115,1.4453969569918328,0.5505595741848129,1.0252697101327168,0.7478199109014315,1.3695793809283427,0.9329397552436398,0.7064591089767688,1.32626823333661,0.7695411642762361,1.631414809981374,0.7426499381701062,1.6410341751659225,2.343958324074897,2.449305969340154,1.4408133096151154,1.6388569342017778,0.9640210308139353,1.1072341248473885,1.5223002566146608,1.9686259881577304,0.9978691286193608,1.3627438948135349,0
9,"(1.29296875, 1.51171875)","(1.4921875, 1.83203125)","(1.12109375, 1.84375)","(0.73046875, 2.3359375)","(0.46484375, 2.7890625)","(1.859375, 1.8359375)","(2.3984375, 2.3046875)","(0.004669189453125, 0.0115203857421875)","(1.43359375, 2.46484375)","(1.1953125, 2.9453125)","(1.32421875, 3.85546875)","(1.90234375, 2.43359375)","(2.05078125, 2.97265625)","(1.921875, 3.875)","(1.234375, 1.4375)","(1.37890625, 1.43359375)","(1.16796875, 1.484375)","(1.55859375, 1.46484375)",0.460174560546875,1.668261464362395,0.5252417598116128,1.1507735594617432,0.6283601083624342,3.3149271694099016,2.601620927512912,0.714363311912258,0.9192394795172393,1.3949196325416027,0.5363097741307024,0.911504835123284,1.4415385694686165,0.5591261667213403,1.0215646628342048,0.7469930770941338,1.3695793809283427,3.0769478577957625,3.5992916207094474,4.313021313392782,0.7664317337761156,1.631414809981374,0.75302531108896,1.6410341751659225,2.343958324074897,2.4455308908068663,1.436916066860944,1.6457880070235351,0.9634431255917497,1.1050752943804327,1.5223002566146608,1.9774506036376958,0.9978691286193608,1.3604633753626465,0
