,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,"(1.70703125, 2.328125)","(1.68359375, 2.75390625)","(1.3125, 2.74609375)","(0.921875, 3.31640625)","(0.5859375, 3.7734375)","(2.0625, 2.76953125)","(2.44140625, 3.32421875)","(2.77734375, 3.765625)","(1.47265625, 3.54296875)","(1.16796875, 3.47265625)","(1.3203125, 4.26953125)","(1.8828125, 3.546875)","(2.15625, 3.43359375)","(2.12109375, 4.27734375)","(1.62890625, 2.2578125)","(1.7734375, 2.2578125)","(1.5078125, 2.3125)","(1.8671875, 2.3125)",2.19140625,1.519551333414838,0.567213863884525,1.2583037181341843,0.6912627852569889,0.554701254230881,1.2260523421547405,0.6717500792298521,0.811306590500202,0.7423622327208682,0.31269525150296096,0.8444821042592096,0.7683505377287928,0.29597416780491587,0.91618010583516,0.655156268632244,0.8862367908262794,0.920889634932744,0.7042742344184011,0.8321779506821618,0.291506768856338,1.0330535838141457,0.3054127985842481,1.0055085098005139,1.9795478319910902,1.992712093920698,1.2651245634848818,1.1932554808498157,1.2372457223765465,1.2313612834386025,1.829147183510751,1.7921983979616347,1.2622084479259459,1.2375416758291669,0
1,"(1.6875, 2.27734375)","(1.67578125, 2.68359375)","(1.30859375, 2.68359375)","(0.91796875, 3.24609375)","(0.578125, 3.70703125)","(2.046875, 2.6953125)","(2.4375, 3.25)","(2.78125, 3.7109375)","(1.48046875, 3.43359375)","(1.20703125, 3.4453125)","(1.3203125, 4.27734375)","(1.890625, 3.4375)","(2.12109375, 3.4140625)","(2.1171875, 4.27734375)","(1.61328125, 2.20703125)","(1.7578125, 2.2109375)","(1.49609375, 2.27734375)","(1.859375, 2.2734375)",2.203125,1.5195362708785944,0.5726754345354028,1.2573817682521138,0.6848314687753477,0.5750021229580374,1.2533159143847172,0.67842915126139,0.8397074744088712,0.8588155138992672,0.2736885008688025,0.8632900876244468,0.8698667086515683,0.23165742192473027,0.9428638870856771,0.6811899701189272,0.9360014064158771,0.9316549559956465,0.7238377166458394,0.8728087098243879,0.35106301322955186,1.1069584706139894,0.3564118670096613,1.0761204757462393,2.0334273186313423,2.045637149559093,1.2629335773124115,1.2166071907730223,1.174638668262101,1.1778040117265107,1.8096185339129487,1.8031860975892262,1.237196389918174,1.2282345788423572,0
2,"(1.6875, 2.2421875)","(1.67578125, 2.64453125)","(1.30078125, 2.63671875)","(0.9140625, 3.19921875)","(0.56640625, 3.6640625)","(2.05078125, 2.65625)","(2.453125, 3.21484375)","(2.77734375, 3.65625)","(1.45703125, 3.4140625)","(1.23828125, 3.4140625)","(1.32421875, 4.27734375)","(1.890625, 3.4140625)","(2.10546875, 3.39453125)","(2.1171875, 4.2734375)","(1.609375, 2.17578125)","(1.75390625, 2.17578125)","(1.4921875, 2.2421875)","(1.85546875, 2.234375)",2.2109375,1.5391418126771976,0.5804692757400042,1.2628308759644193,0.6826109005880016,0.5476835540625855,1.2360797168493018,0.6884093772626322,0.8675481372856566,0.8734378493961734,0.21875,0.8789843715280864,0.8887384075369141,0.2157297073669387,0.9250475072259803,0.7168793591846538,0.9748813654788014,0.919197980175007,0.7210497345721462,0.9037293204108808,0.3889416855591915,1.1535084156776068,0.3913469890267619,1.1106190757614929,2.0673253804168383,2.0762003540497362,1.255025298938855,1.2258034076231903,1.194322762217803,1.1893488896240665,1.8106848737187988,1.7853101000443348,1.2304935513373536,1.237837558522548,0
3,"(1.6875, 2.2421875)","(1.67578125, 2.64453125)","(1.30078125, 2.63671875)","(0.9140625, 3.19921875)","(0.56640625, 3.6640625)","(2.046875, 2.65625)","(2.453125, 3.21484375)","(2.77734375, 3.65625)","(1.453125, 3.41015625)","(1.23828125, 3.4140625)","(1.32421875, 4.2734375)","(1.88671875, 3.41015625)","(2.10546875, 3.39453125)","(2.1171875, 4.27734375)","(1.609375, 2.17578125)","(1.75390625, 2.17578125)","(1.4921875, 2.2421875)","(1.85546875, 2.234375)",2.2109375,1.5391418126771976,0.5804692757400042,1.2628308759644193,0.6826109005880016,0.5476835540625855,1.2383798265179236,0.6906996742717217,0.8636611861900765,0.8728524147246343,0.21487925842929792,0.8828902758881267,0.897290368210209,0.21930732574403436,0.9223548803961656,0.7168793591846538,0.9724287510050543,0.9239994720853808,0.7210497345721462,0.9064015228932071,0.3889416855591915,1.1498582835574238,0.3913469890267619,1.1143429696041744,2.0634800287624695,2.080022189682195,1.255025298938855,1.2258034076231903,1.191252551561407,1.1848371665879345,1.8106848737187988,1.7853101000443348,1.2304935513373536,1.237837558522548,0
4,"(1.6875, 2.19921875)","(1.671875, 2.5859375)","(1.30078125, 2.58203125)","(0.91015625, 3.14453125)","(0.5703125, 3.59765625)","(2.05078125, 2.59765625)","(2.44140625, 3.13671875)","(2.77734375, 3.58203125)","(1.453125, 3.2578125)","(1.26171875, 3.3984375)","(1.32421875, 4.26953125)","(1.88671875, 3.2734375)","(2.09765625, 3.3828125)","(2.1171875, 4.2734375)","(1.609375, 2.1328125)","(1.75390625, 2.1328125)","(1.48828125, 2.19921875)","(1.85546875, 2.1875)",2.20703125,1.531269929717243,0.56640625,1.2510310688993949,0.6848314687753477,0.5578146883710575,1.223473419012955,0.6657148560241464,0.8733330242748538,1.019897862724805,0.23751156427437908,0.890839132701052,1.0262143268959767,0.2376079113397742,0.9459660060331515,0.7195350671722852,1.0098468445333988,0.9425725400010667,0.7082818704497613,0.9559544324669064,0.4336641271713773,1.198779693649442,0.42276021133624025,1.182052162323273,2.101943651542023,2.1182574844687347,1.2725624869542262,1.2526461249902643,1.084228927931764,1.092535598139999,1.7898981399963798,1.760661753310474,1.2238786820270677,1.2030298765155678,0
5,"(1.6875, 2.19921875)","(1.671875, 2.5859375)","(1.30078125, 2.58203125)","(0.91015625, 3.14453125)","(0.5703125, 3.59765625)","(2.05078125, 2.59765625)","(2.44140625, 3.13671875)","(2.7734375, 3.58203125)","(1.453125, 3.2578125)","(1.26171875, 3.3984375)","(1.32421875, 4.26953125)","(1.88671875, 3.2734375)","(2.09765625, 3.3828125)","(2.1171875, 4.2734375)","(1.609375, 2.1328125)","(1.75390625, 2.1328125)","(1.48828125, 2.19921875)","(1.85546875, 2.1875)",2.203125,1.531269929717243,0.56640625,1.2510310688993949,0.6848314687753477,0.5554709476046542,1.2211577278505272,0.6657148560241464,0.8733330242748538,1.019897862724805,0.23751156427437908,0.890839132701052,1.0262143268959767,0.2376079113397742,0.9459660060331515,0.7195350671722852,1.0098468445333988,0.9388824442605288,0.7045341781653499,0.9532610686685272,0.4336641271713773,1.198779693649442,0.42276021133624025,1.182052162323273,2.101943651542023,2.1182574844687347,1.2725624869542262,1.2526461249902643,1.084228927931764,1.092535598139999,1.7898981399963798,1.758246474207328,1.2238786820270677,1.2030298765155678,0
6,"(1.6875, 2.15625)","(1.67578125, 2.5234375)","(1.30859375, 2.51953125)","(0.8984375, 3.08984375)","(0.5703125, 3.52734375)","(2.046875, 2.5390625)","(2.4453125, 3.078125)","(2.78515625, 3.5234375)","(1.43359375, 3.1640625)","(1.27734375, 3.390625)","(1.32421875, 4.2734375)","(1.87109375, 3.18359375)","(2.08984375, 3.375)","(2.12109375, 4.26171875)","(1.609375, 2.08984375)","(1.75390625, 2.08984375)","(1.48828125, 2.15625)","(1.85546875, 2.14453125)",2.21484375,1.5469193885676662,0.546875,1.2492978985245322,0.7024845173171523,0.560175862627365,1.23046875,0.6703288896597699,0.8840560931192375,1.1147536863585605,0.27521742115325837,0.8872692399162514,1.106731004185299,0.29066804956696307,0.9366043899123712,0.7201286031523293,1.0606745578065522,0.975194354126557,0.710980424528341,0.9929945659507974,0.4837760914313821,1.2578488931070477,0.46313367168838254,1.2271967906129093,2.1481285289194902,2.1496516455615837,1.3007343272317613,1.283445384760903,1.039304776735541,1.043619588596882,1.768616968550656,1.7532971520310847,1.2223816584624103,1.1933705630613025,0
7,"(1.69140625, 2.04296875)","(1.6796875, 2.37890625)","(1.3125, 2.37890625)","(0.89453125, 2.93359375)","(0.56640625, 3.3828125)","(2.05859375, 2.39453125)","(2.46484375, 2.9296875)","(2.765625, 3.35546875)","(1.4453125, 2.97265625)","(1.29296875, 3.3515625)","(1.32421875, 4.265625)","(1.9296875, 2.9609375)","(2.0703125, 3.359375)","(2.12890625, 4.2578125)","(1.61328125, 1.9765625)","(1.76171875, 1.9765625)","(1.48828125, 2.0390625)","(1.8515625, 2.03125)",2.19921875,1.5703173585123844,0.5562944373050682,1.250793205361352,0.694533007590577,0.5213051248579137,1.1930188881081525,0.6718863552819498,0.9145965320327045,1.2986269228556848,0.4083853137089102,0.9003461384075085,1.3120872211772214,0.42252554009343624,0.9698991420261825,0.7272342324906398,1.1634593655613847,0.9243627053991375,0.6953234725257824,1.1043708660434794,0.5774515714610295,1.3996208767494192,0.5833405993781099,1.3699525610513854,2.25278216119986,2.2576401588636887,1.3679071766553872,1.3698523136922918,0.9617073262928345,0.9483905208710834,1.7495160114769064,1.6960548849761798,1.195082698498309,1.1766374581865955,0
8,"(1.69140625, 1.9765625)","(1.68359375, 2.30078125)","(1.3203125, 2.30078125)","(0.8984375, 2.84765625)","(0.578125, 3.28125)","(2.05859375, 2.3125)","(2.44140625, 2.81640625)","(2.75390625, 3.2578125)","(1.44140625, 2.8828125)","(1.2890625, 3.3359375)","(1.31640625, 4.26171875)","(1.9453125, 2.87109375)","(2.07421875, 3.34375)","(2.140625, 4.2578125)","(1.609375, 1.91015625)","(1.7578125, 1.90625)","(1.48828125, 1.9765625)","(1.8515625, 1.96484375)",2.17578125,1.5432851732510626,0.5390766528939206,1.2296996604386017,0.6906886282906357,0.5408287414136406,1.1734884725946395,0.6328245562123143,0.9261849726245968,1.384560380152871,0.47804903910484176,0.9164715183492134,1.400405607050262,0.4899191279722859,0.9507928049831953,0.7130377630690397,1.2273459878241852,0.8963120238737317,0.6850987896373048,1.1730788087769561,0.6253051013118016,1.4745408200123904,0.6425870297635274,1.4724541887239226,2.315721072779289,2.325058934274906,1.4176674094402617,1.4197700765660968,0.9401005597807077,0.9298680234396841,1.7151106711398576,1.6644842481982218,1.1779659416832156,1.1259829147966955,0
9,"(1.69140625, 1.9765625)","(1.68359375, 2.30078125)","(1.3203125, 2.30078125)","(0.90234375, 2.84765625)","(0.578125, 3.28125)","(2.05859375, 2.3125)","(2.44140625, 2.81640625)","(2.7578125, 3.26171875)","(1.4453125, 2.8828125)","(1.2890625, 3.3359375)","(1.31640625, 4.26171875)","(1.9453125, 2.87109375)","(2.07421875, 3.34375)","(2.13671875, 4.2578125)","(1.609375, 1.91015625)","(1.7578125, 1.90625)","(1.48828125, 1.9765625)","(1.8515625, 1.9609375)",2.1796875,1.5393797261904711,0.5414068136721453,1.2296996604386017,0.6883096262595508,0.5462747822253124,1.1789499971174031,0.6328245562123143,0.9261849726245968,1.384918505753362,0.47930817656806146,0.9161967604757452,1.3998661522233564,0.4899191279722859,0.9543409252266718,0.7130377630690397,1.2273459878241852,0.9015232335469785,0.688498032688275,1.1738654970132332,0.6228723550641214,1.4734383284727257,0.6425870297635274,1.4732570889682874,2.315721072779289,2.324307377511901,1.4176674094402617,1.4197700765660968,0.9390693245384296,0.9298680234396841,1.7151106711398576,1.6699846936283953,1.1753399296353852,1.1259829147966955,0
