,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,"(1.79296875, 2.16015625)","(1.80078125, 2.62109375)","(1.421875, 2.62890625)","(1.01953125, 3.1953125)","(0.703125, 3.7109375)","(2.18359375, 2.62890625)","(2.5, 3.1796875)","(2.85546875, 3.6875)","(1.56640625, 3.2734375)","(1.34375, 3.41796875)","(1.47265625, 4.171875)","(1.984375, 3.265625)","(2.25390625, 3.38671875)","(2.0625, 4.16796875)","(1.72265625, 2.09765625)","(1.86328125, 2.09375)","(1.609375, 2.1640625)","(1.97265625, 2.15234375)",2.15234375,1.480551201529877,0.6049645077722019,1.2989969932515482,0.6947636527648269,0.6198641523614771,1.2538088941956276,0.6351951671656713,0.7648473410283421,0.9033155616429123,0.2654526095005001,0.8043555899221827,0.9057194702495153,0.29548399451683505,0.9678123612568515,0.7044367105010659,0.8970182404125417,0.9678754242742516,0.6725673213573586,0.9271729386706263,0.39331107728568365,1.0765670355492267,0.3215961322305121,1.0807895628204236,2.037059750414261,2.025822827861018,1.335623364016897,1.310312537264488,1.1361010993779614,1.1219168907568977,1.895437122345562,1.8605604480005649,1.2921896255272725,1.2407002692846991,0
1,"(1.7890625, 2.14453125)","(1.80078125, 2.60546875)","(1.4296875, 2.61328125)","(1.02734375, 3.19140625)","(0.71484375, 3.68359375)","(2.1796875, 2.61328125)","(2.48828125, 3.16015625)","(2.84375, 3.6640625)","(1.55078125, 3.23828125)","(1.35546875, 3.41796875)","(1.47265625, 4.17578125)","(1.97265625, 3.23828125)","(2.24609375, 3.37109375)","(2.0625, 4.16796875)","(1.71875, 2.0859375)","(1.859375, 2.08203125)","(1.609375, 2.15234375)","(1.96875, 2.140625)",2.12890625,1.4612716863767155,0.583013537712676,1.2870782550297057,0.7043500612543897,0.616668096317318,1.2430286558474075,0.6279350031365208,0.7668198584494927,0.940749576468148,0.26539512111660984,0.8177508365413407,0.9340186010301468,0.3039855696616206,0.9471508467833939,0.6935106569116296,0.9036195661408069,0.9695844440483897,0.6656002416170121,0.9296628804513293,0.3987437548492139,1.0804153660890101,0.321168824860851,1.094063850059864,2.0557454797564465,2.04182942059627,1.3452310606157265,1.3089435166892467,1.1194047599512709,1.1090517244651228,1.8768748764256535,1.849686714658137,1.2946670304470422,1.2330454172399987,0
2,"(1.7890625, 2.13671875)","(1.796875, 2.60546875)","(1.42578125, 2.6171875)","(1.02734375, 3.1875)","(0.71484375, 3.6796875)","(2.17578125, 2.609375)","(2.515625, 3.19140625)","(2.84765625, 3.6640625)","(1.53125, 3.2265625)","(1.359375, 3.40625)","(1.46875, 4.18359375)","(1.96484375, 3.23046875)","(2.23828125, 3.35546875)","(2.0625, 4.1796875)","(1.71484375, 2.078125)","(1.859375, 2.07421875)","(1.60546875, 2.15234375)","(1.96875, 2.13671875)",2.1328125,1.4882863763035072,0.583013537712676,1.2784124447557017,0.695707401902912,0.5776233042741826,1.2505125902130094,0.6739837908960608,0.7850007619671859,0.9590698949902257,0.24865360098186795,0.8427547660518598,0.9542289968952028,0.3006543969514665,0.9337244939831355,0.7001347003490204,0.9068054601611776,0.983545347299916,0.6830578256370851,0.9393292700321131,0.39761327125306384,1.0895146792623425,0.32223603083813035,1.0872083952612592,2.0717860322150186,2.0611864010522707,1.3402764425232627,1.2989030171077294,1.1199226243675553,1.107785227538065,1.8800793829857625,1.8583324939857035,1.2978276809550353,1.280725883654461,0
3,"(1.7890625, 2.13671875)","(1.796875, 2.60546875)","(1.42578125, 2.6171875)","(1.02734375, 3.1875)","(0.71875, 3.6796875)","(2.17578125, 2.609375)","(2.515625, 3.1953125)","(2.84765625, 3.6640625)","(1.53125, 3.2265625)","(1.359375, 3.40625)","(1.47265625, 4.18359375)","(1.96484375, 3.23046875)","(2.23828125, 3.35546875)","(2.0625, 4.1796875)","(1.71484375, 2.078125)","(1.859375, 2.07421875)","(1.60546875, 2.15234375)","(1.96875, 2.140625)",2.12890625,1.488301755108087,0.5809291158956594,1.276244270692943,0.695707401902912,0.5744312956973727,1.2505125902130094,0.6773599695289887,0.7855545476067368,0.9588232584869982,0.24865360098186795,0.8427547660518598,0.9542289968952028,0.3006543969514665,0.9303109779127623,0.696540348458903,0.9068054601611776,0.983545347299916,0.6830578256370851,0.9393292700321131,0.39761327125306384,1.0911031030316578,0.3202648592620255,1.0836588052749814,2.071185694394412,2.0611864010522707,1.3402764425232627,1.2989030171077294,1.1199226243675553,1.107785227538065,1.8778502099828975,1.8583324939857035,1.2978276809550353,1.2839446226162998,0
4,"(1.7890625, 2.1171875)","(1.80078125, 2.58203125)","(1.4296875, 2.58984375)","(1.02734375, 3.16015625)","(0.72265625, 3.64453125)","(2.171875, 2.5859375)","(2.49609375, 3.15234375)","(2.84765625, 3.65625)","(1.5390625, 3.20703125)","(1.359375, 3.38671875)","(1.46875, 4.19140625)","(1.98046875, 3.1953125)","(2.23828125, 3.34765625)","(2.0625, 4.1796875)","(1.7109375, 2.05859375)","(1.85546875, 2.0546875)","(1.6015625, 2.1328125)","(1.96484375, 2.1171875)",2.125,1.4687707777785648,0.5722356274134371,1.2697475777227585,0.6979518900470952,0.6144246904180467,1.2657998046720549,0.65263606848735,0.8120867338414351,0.9868829658481547,0.2541164994889155,0.8503969948371908,0.9877870552915555,0.2994593516995462,0.9262426329202638,0.6869338044948818,0.9250557547597131,0.9820781736005032,0.6830578256370851,0.943640372875341,0.4019643235199021,1.1217468698592667,0.32344127413256957,1.1150958347618043,2.0988052602630414,2.0805466388442846,1.3402764425232627,1.3099048935240012,1.118149989676726,1.0949839579482716,1.862793928673573,1.867975938401058,1.2915104597246299,1.2535715577463558,0
5,"(1.7890625, 2.1171875)","(1.80078125, 2.58203125)","(1.4296875, 2.59375)","(1.02734375, 3.1640625)","(0.72265625, 3.64453125)","(2.171875, 2.5859375)","(2.5, 3.16015625)","(2.84765625, 3.65625)","(1.54296875, 3.20703125)","(1.359375, 3.38671875)","(1.46875, 4.19140625)","(1.98046875, 3.1953125)","(2.23828125, 3.3515625)","(2.0625, 4.1796875)","(1.7109375, 2.05859375)","(1.85546875, 2.0546875)","(1.6015625, 2.1328125)","(1.96484375, 2.1171875)",2.125,1.472661430693805,0.5689329419033604,1.2665048060817319,0.6979518900470952,0.6057836882527665,1.2657998046720549,0.6613570809151154,0.8120867338414351,0.9871689639958109,0.2568934851165216,0.8465754918945874,0.9877870552915555,0.3014653340871053,0.9296875,0.6869338044948818,0.9250557547597131,0.9820781736005032,0.6813019618944671,0.943640372875341,0.39977563287502277,1.1181568128858872,0.32424228077261147,1.1094368930798013,2.0988052602630414,2.0805466388442846,1.3402764425232627,1.313574941134522,1.1172831034268462,1.0949839579482716,1.862793928673573,1.867975938401058,1.2946670304470422,1.262226581237621,0
6,"(1.7890625, 2.0859375)","(1.796875, 2.54296875)","(1.421875, 2.5546875)","(1.03515625, 3.109375)","(0.71875, 3.6171875)","(2.16796875, 2.5390625)","(2.49609375, 3.11328125)","(2.85546875, 3.61328125)","(1.58203125, 3.203125)","(1.35546875, 3.359375)","(1.46875, 4.17578125)","(2.01171875, 3.16015625)","(2.23828125, 3.328125)","(2.0625, 4.16796875)","(1.71484375, 2.02734375)","(1.859375, 2.01953125)","(1.60546875, 2.1015625)","(1.96484375, 2.0859375)",2.13671875,1.4609427222500246,0.59831968895843,1.2740843832435118,0.6761875584908469,0.6157518904761885,1.275383147470423,0.6613570809151154,0.8242280064646099,0.9792307298413511,0.27521742115325837,0.8580422904878436,1.0090910615538187,0.2820355782216359,0.9574457010754253,0.6869338044948818,0.9351614713722237,0.9577245575451222,0.6798782957782316,0.9677177590252297,0.4063251132483076,1.1511845334602637,0.33559666576161407,1.1403373460056951,2.114248565583128,2.09991004387874,1.3452310606157265,1.3209191006673393,1.1362085409962435,1.097051379159438,1.8682332322695285,1.862793928673573,1.2711408065967014,1.2471280484138847,0
7,"(1.79296875, 2.0)","(1.80078125, 2.47265625)","(1.4140625, 2.48046875)","(1.04296875, 3.01953125)","(0.69921875, 3.53515625)","(2.18359375, 2.46875)","(2.49609375, 3.015625)","(2.84375, 3.51953125)","(1.58984375, 3.08984375)","(1.3359375, 3.28515625)","(1.46484375, 4.171875)","(2.01953125, 3.06640625)","(2.21875, 3.29296875)","(2.06640625, 4.171875)","(1.71875, 1.9453125)","(1.86328125, 1.9375)","(1.60546875, 2.02734375)","(1.96875, 2.00390625)",2.14453125,1.4531302503265364,0.6197041254703731,1.2741143235872958,0.6544455288221568,0.6121979883608938,1.2409462155007465,0.6298638865858242,0.8960395989523147,1.089227536365365,0.3203363177120454,0.8920116672180499,1.1064621199352296,0.3016930174164004,0.9957490212303751,0.6840400328939547,0.9957873303203664,0.940563030039222,0.6647973874845252,1.0147983414590926,0.3954583784692929,1.2271408369820729,0.3922232926894131,1.2335093879481622,2.196521575411906,2.1890201191472065,1.3640029876765758,1.3612706789349887,1.1086113679008809,1.090207712523312,1.88493866595549,1.8474621660748902,1.2656792523094318,1.2352647110032733,0
8,"(1.796875, 1.953125)","(1.796875, 2.41015625)","(1.4140625, 2.41796875)","(1.0390625, 2.95703125)","(0.71875, 3.4609375)","(2.18359375, 2.40625)","(2.5234375, 2.99609375)","(2.84375, 3.47265625)","(1.54296875, 2.98828125)","(1.3203125, 3.2734375)","(1.4609375, 4.16796875)","(1.96875, 2.96875)","(2.21484375, 3.27734375)","(2.06640625, 4.16796875)","(1.72265625, 1.890625)","(1.86328125, 1.88671875)","(1.609375, 1.96875)","(1.97265625, 1.94921875)",2.125,1.4848888913084541,0.5970943028076156,1.2534924356105275,0.656668393411964,0.574205463281655,1.2542043551403914,0.6807418187742876,0.9055172819176686,1.1825361405186787,0.36178708182869795,0.902910063091142,1.2031884114782792,0.39470525247091026,0.9501265592096797,0.6301060953571629,1.0250538881604285,1.0097259572721018,0.6585362890117086,1.0429394892899169,0.42333730941066666,1.2823213889393135,0.417530436063124,1.2578428276623286,2.2401756272266495,2.2311835271085667,1.403686900295967,1.3886155601274692,1.065840910128301,1.0300656077405943,1.853605149642515,1.8452432049330414,1.2578185655909648,1.271092789643153,0
9,"(1.796875, 1.953125)","(1.796875, 2.41015625)","(1.41015625, 2.421875)","(1.0390625, 2.9609375)","(0.71875, 3.4609375)","(2.18359375, 2.40625)","(2.5234375, 2.99609375)","(2.84375, 3.47265625)","(1.54296875, 2.98828125)","(1.3203125, 3.2734375)","(1.4609375, 4.16796875)","(1.96875, 2.96875)","(2.21484375, 3.27734375)","(2.06640625, 4.16796875)","(1.72265625, 1.890625)","(1.86328125, 1.88671875)","(1.609375, 1.96875)","(1.96875, 1.94921875)",2.125,1.4847912656461388,0.5938013958018707,1.2480759117318596,0.6544455288221568,0.574205463281655,1.2542043551403914,0.6807418187742876,0.9055172819176686,1.1825361405186787,0.36178708182869795,0.902910063091142,1.2031884114782792,0.39470525247091026,0.9501265592096797,0.6301060953571629,1.0250538881604285,1.0097259572721018,0.6585362890117086,1.0429394892899169,0.42042575147105343,1.2786332367420934,0.417530436063124,1.2578428276623286,2.2401756272266495,2.2311835271085667,1.403686900295967,1.3886155601274692,1.065840910128301,1.0300656077405943,1.853605149642515,1.8452432049330414,1.260938468091326,1.271092789643153,0
