,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,"(0.89453125, 1.921875)","(1.4140625, 2.54296875)","(1.015625, 2.60546875)","(0.9140625, 3.21875)","(0.8828125, 3.79296875)","(1.79296875, 2.48828125)","(2.3125, 3.05859375)","(2.39453125, 3.81640625)","(1.76953125, 3.23828125)","(1.0625, 3.3515625)","(1.54296875, 4.296875)","(2.1953125, 3.23828125)","(1.98046875, 3.2890625)","(2.4140625, 4.1953125)","(0.92578125, 1.859375)","(1.03125, 1.84375)","(None, None)","(1.3671875, 1.9921875)",1.51171875,1.4075785824671787,0.5750684614474719,1.1949039334424547,0.6216340024546698,0.7622394053923036,1.458010101827573,0.7714720133503304,1.060408384719214,1.082566992820912,0.7160487623605847,1.0046355570748342,0.9817129804462007,0.22076361173351236,1.0459198651224733,0.47657850895242065,0.8304985148711134,0.6114872247042963,0.6704768337312725,0.3794092987996275,0.19918044974971816,1.2481492646771308,0.40417891546086987,1.1412468874033403,2.4619293636102255,2.7345005551531365,1.4395207010087812,1.745984511403953,1.5806803646022376,1.8506640093195266,1.8711304471871075,2.4164537357927136,1.2970220643271888,1.8173510647582996,4
1,"(0.84765625, 1.875)","(1.3984375, 2.4765625)","(1.01953125, 2.546875)","(0.9296875, 3.1484375)","(0.9140625, 3.7109375)","(1.76171875, 2.42578125)","(2.28515625, 3.01171875)","(2.37890625, 3.74609375)","(1.796875, 3.1328125)","(1.1015625, 3.33203125)","(1.5546875, 4.3046875)","(2.71484375, 3.10546875)","(0.005523681640625, 0.0099334716796875)","(0.005523681640625, 0.0099334716796875)","(0.8828125, 1.82421875)","(0.9921875, 1.78515625)","(0.005523681640625, 0.0099334716796875)","(1.32421875, 1.93359375)",1.46484375,1.3623463395290218,0.5627169720427846,1.1688306811222968,0.6082346100151754,0.7403348587801334,1.4574448558393214,0.7856905054234141,1.073024904785095,1.19663937791686,0.7232894185648042,0.0,4.113727493665625,4.113727493665625,1.0552660450243105,0.42276021133624025,0.8734640537108553,0.7233632521294194,4.4262668741379185,4.4262668741379185,0.2514909156690605,1.3143588028008182,3.7692757266967507,3.7692757266967507,2.53046923240193,2.0463773888880663,1.4789889949778616,2.0463773888880663,1.5757882219726775,2.2361669224104923,1.8371380715518668,2.4177920472590406,1.2760768755771779,1.8326308320558078,4
2,"(0.82421875, 1.859375)","(1.39453125, 2.46875)","(1.0078125, 2.546875)","(0.9296875, 3.12890625)","(0.921875, 3.6953125)","(1.75390625, 2.41015625)","(2.28515625, 3.0)","(2.375, 3.75390625)","(1.85546875, 3.11328125)","(1.11328125, 3.328125)","(1.55859375, 4.30078125)","(2.6875, 3.08203125)","(1.98828125, 3.26171875)","(2.4296875, 4.203125)","(0.859375, 1.80859375)","(0.96484375, 1.77734375)","(0.0039825439453125, 0.00994873046875)","(1.30859375, 1.921875)",1.453125,1.361584501055893,0.5664601267479579,1.1516483600963012,0.5872511316307211,0.7592407610258587,1.4803450640945381,0.7938149733496229,1.0697492245009166,1.224046982605243,0.7726578298770501,1.0397524729848566,1.1503558064552517,0.7219379876470087,1.1001625634494319,0.41408092529759505,0.8786371115700298,0.740994106336211,0.6259392356753269,0.45253531133803526,0.27091470131874534,1.329967701455213,0.3957669386476876,1.2117751639027607,2.5494648689801673,2.840896684099329,1.496924744737106,1.8225283254507494,1.623501600334617,2.2286106259877756,1.8385329061701106,2.4482996431356447,1.27390472640348,1.8534734337268635,4
3,"(0.828125, 1.85546875)","(1.39453125, 2.46484375)","(1.0078125, 2.546875)","(0.9296875, 3.12890625)","(0.921875, 3.69921875)","(1.75390625, 2.40625)","(2.28515625, 2.99609375)","(2.375, 3.7578125)","(1.84375, 3.11328125)","(1.11328125, 3.32421875)","(1.55859375, 4.30078125)","(2.3984375, 3.109375)","(1.98828125, 3.26171875)","(2.42578125, 4.19921875)","(0.859375, 1.80859375)","(0.96484375, 1.77734375)","(0.003631591796875, 0.0122222900390625)","(1.3046875, 1.921875)",1.453125,1.3619598717960866,0.5703660077638744,1.1555437560171888,0.5872511316307211,0.7669989266717555,1.4874402971868526,0.7938149733496229,1.0733021657774198,1.2212576865322333,0.7603152133377397,1.034559084827928,1.090186717988311,0.43753487584205786,1.0923260820520813,0.4210241709677278,0.8759498889821338,0.6488609310264412,0.6290154214251229,0.444317693650191,0.26805528850465254,1.329967701455213,0.3983608994994363,1.211315465207144,2.552084994153371,2.8364889486236433,1.4961753404645,1.8230473353465242,1.616659032010538,2.0095179102076477,1.8461319359677413,2.4518837673896905,1.277481118378076,1.8503960262877681,4
4,"(0.76171875, 1.7734375)","(1.37109375, 2.28515625)","(1.015625, 2.375)","(0.984375, 2.953125)","(0.91796875, 3.484375)","(1.7109375, 2.22265625)","(2.296875, 2.78125)","(2.36328125, 3.3984375)","(1.89453125, 2.890625)","(1.24609375, 3.3046875)","(1.546875, 4.2734375)","(2.3828125, 2.84765625)","(2.33984375, 3.5078125)","(2.4609375, 4.25390625)","(0.76953125, 1.70703125)","(0.88671875, 1.6953125)","(0.00360107421875, 0.0144500732421875)","(1.23828125, 1.7890625)",1.4453125,1.3237058833536248,0.5353843035979505,1.1136649558054086,0.5789689785515283,0.6207497081717498,1.3446240798139921,0.8095367387866425,1.0143697170418497,1.4258454608828801,0.7693626877568862,0.7558568515784752,1.4084184669781208,0.661553163313898,1.1428969240076945,0.37410374668165247,1.0090305744601165,0.5511274399611445,0.11185797705684651,0.8610246949946471,0.4382840351961414,1.4351415775651717,0.7278319722867446,1.481766828677951,2.6203950726777943,3.006670846647189,1.6060341537853422,2.3448955533775915,1.5910286202053374,1.9447084277959577,1.718057388857034,2.2815844147009443,1.2005158904905475,1.8364070210795624,4
5,"(0.76171875, 1.77734375)","(1.37109375, 2.28515625)","(1.015625, 2.37109375)","(0.98046875, 2.95703125)","(0.921875, 3.484375)","(1.7109375, 2.22265625)","(2.29296875, 2.77734375)","(2.36328125, 3.40234375)","(1.890625, 2.89453125)","(1.24609375, 3.3046875)","(1.54296875, 4.26953125)","(2.375, 2.8515625)","(2.3359375, 3.5078125)","(2.4609375, 4.2578125)","(0.006683349609375, 0.0086822509765625)","(0.88671875, 1.6953125)","(0.006683349609375, 0.0086822509765625)","(1.23828125, 1.7890625)",1.44140625,1.3247429364432368,0.5305889729377392,1.1172216450201644,0.5869912399860091,0.6289426425805854,1.3480411588005436,0.8040140537532988,1.0094841393202088,1.4182700265337564,0.7639690318596853,0.7603453162872774,1.4088734210021319,0.657411546450357,1.1341923169877597,0.37068233773382364,1.001113271914385,0.5509059034473356,0.10895566938266682,0.8610246949946471,0.43751743826853634,1.4279574573494829,0.7317314454109001,1.4899668522162246,2.611771448204504,3.006670846647189,1.6023102294153473,2.339377431621098,1.5882497383740735,1.938200793120549,1.7145278396370893,2.2815844147009443,1.1997975496542115,1.8288593610499415,4
6,"(0.76953125, 1.625)","(1.3828125, 2.125)","(1.02734375, 2.18359375)","(1.01953125, 2.75)","(0.9140625, 3.3125)","(1.73046875, 2.0625)","(2.32421875, 2.5859375)","(2.3671875, 3.19140625)","(1.8828125, 2.8203125)","(1.24609375, 3.265625)","(1.546875, 4.28515625)","(2.3046875, 2.74609375)","(0.0089569091796875, 0.0108489990234375)","(0.0089569091796875, 0.0108489990234375)","(0.7734375, 1.5390625)","(0.88671875, 1.54296875)","(0.0089569091796875, 0.0108489990234375)","(1.234375, 1.6328125)",1.453125,1.3149623479638115,0.5723022865816303,1.1345756752595328,0.5664601267479579,0.6069915326453286,1.2960864507781205,0.7915338772953752,1.06297381438967,1.5028709910768496,0.7769903405177007,0.0,3.570986249395679,3.570986249395679,1.0866117511127191,0.33532374893759387,1.1603929682742449,0.4496770759736925,3.9594438935563043,3.9594438935563043,0.563204853522455,1.6232055145846829,3.462877153382774,3.462877153382774,2.7714066067753618,1.784364531666075,1.708438528900367,1.784364531666075,1.6334525136219333,1.9009355349940527,1.693678107618612,2.237439168603948,1.1524430571616109,1.8276909206872205,4
7,"(0.79296875, 1.51953125)","(1.40625, 2.03125)","(1.05078125, 2.08984375)","(1.02734375, 2.66015625)","(0.91796875, 3.1875)","(1.76171875, 1.96875)","(2.35546875, 2.4765625)","(2.359375, 3.12109375)","(1.921875, 2.7734375)","(1.3046875, 3.2421875)","(1.54296875, 4.27734375)","(2.39453125, 2.671875)","(2.4140625, 3.328125)","(2.46484375, 4.21484375)","(0.8046875, 1.44140625)","(0.9140625, 1.4375)","(0.009246826171875, 0.0124664306640625)","(1.265625, 1.53125)",1.44140625,1.340754519166004,0.5385669144025304,1.1056619751625325,0.5707938893002447,0.644543087012517,1.2981098225220102,0.7812890615234863,1.062227101902237,1.5509042378812836,0.7750141757776112,0.8881716483614668,1.5445699761204774,0.6565405792687627,1.08594452560677,0.39056640185480945,1.2563376932234671,0.4505923293461896,0.21413234490102728,1.0988233341745899,0.6447324496569294,1.6973993492343662,0.8535759596809838,1.7417188621377913,2.857976519350054,3.171730677135316,1.7970533199562069,2.4287767083097873,1.6872196671086208,1.9730429695194964,1.6726460327805648,2.2402301179667488,1.1644556802429193,1.8322977551360375,4
8,"(0.94921875, 1.234375)","(1.45703125, 1.828125)","(1.08203125, 1.890625)","(1.06640625, 2.453125)","(0.94140625, 2.90234375)","(1.8125, 1.76171875)","(2.4140625, 2.2265625)","(2.37890625, 2.875)","(1.89453125, 2.73828125)","(1.234375, 3.2578125)","(1.546875, 4.27734375)","(2.3671875, 2.63671875)","(2.4375, 3.2734375)","(2.47265625, 4.234375)","(0.96875, 1.1640625)","(1.07421875, 1.1640625)","(0.00750732421875, 0.010833740234375)","(1.41015625, 1.28515625)",1.4375,1.3665679399760235,0.4662858408225179,1.0214451623687697,0.5627169720427846,0.6493898315498269,1.2490841371343344,0.7602349329781634,1.0663490140317862,1.577839740616997,0.8400708268596315,0.9615803870817626,1.60113370784286,0.6405892711073239,0.9671420627453083,0.4606394693283729,1.5024038762019227,0.2385692419469136,0.40272281900249024,1.3626039237889342,0.8220313093993515,1.8864316228207492,1.047137327207492,2.008667285215576,3.1011049331876253,3.3646488399840853,2.043431771143904,2.524432007008272,1.77633041167608,1.994292698963877,1.667987046152581,2.1761564140201988,1.2243710518695916,1.7692380413811797,4
9,"(1.0078125, 1.15625)","(1.4921875, 1.76171875)","(1.1171875, 1.82421875)","(1.08984375, 2.3671875)","(0.9453125, 2.8359375)","(1.83984375, 1.69140625)","(2.44140625, 2.16015625)","(2.3828125, 2.79296875)","(1.84765625, 2.796875)","(1.23046875, 3.265625)","(1.546875, 4.28125)","(2.2890625, 2.7109375)","(2.421875, 3.2890625)","(2.47265625, 4.21875)","(1.03125, 1.09375)","(1.13671875, 1.08203125)","(0.00482177734375, 0.012725830078125)","(1.46875, 1.21484375)",1.4375,1.3673270018114951,0.4905260897511594,1.0262143268959767,0.5436568257095877,0.6355193842010741,1.228110339050532,0.7626296636679234,1.063770208110785,1.5145423404370584,0.7750141757776112,0.9310733499611148,1.5189487154592523,0.5931843522727568,0.903188862902058,0.5156989767008584,1.5655049230400075,0.12457202124298418,0.4976292673218814,1.428609139080954,0.9093763423529612,1.967870122081946,1.1290751928085325,2.0588309279877897,3.1711533199935715,3.394800945845583,2.12109375,2.558996270818404,1.8430919442716531,2.0146103308471965,1.6808498884957723,2.1376326313474827,1.2137127975278224,1.750148221959536,4
